0.0 0.0 0.0 0.0 0.0 0.9999999999999313 0.0 0.8639310172206912 0.0 0.9999999999999417 0.7978845608028653 0.0
0.05 0.0 0.0 0.0 0.0 0.9731936401694539 0.0 0.8337179792979156 0.0 0.9999999999999057 0.7762160578151652 0.0
0.1 0.0 0.0 0.0 0.0 0.9903114535770875 0.0 0.8539928949674047 0.0 0.9999999999999065 0.7890074304834104 0.0
0.15 0.0 0.0 -3.153508589098546e-6 0.0 0.9795597004442054 0.0 0.8420593469486976 0.0 0.9999999999998906 0.7799821654127388 0.0
0.2 0.0 0.0 -1.76687110858299e-7 0.0 0.968320700851845 0.0 0.831585281509663 0.0 0.9999999999998911 0.7683309760556659 0.0
0.25 3.5818525559747254e-5 0.0 -9.91469689634984e-5 0.0 0.9804358230867 0.0 0.8461264406237973 0.0 0.9999999999998717 0.7777496876310669 0.0
0.3 1.2242504598373948e-5 0.0 -2.9321014422734128e-5 0.0 0.94800363279662 0.0 0.8116400372203367 0.0 0.999999999999866 0.7479706119700027 0.0
0.35 0.0001252903333019489 0.0 -0.0003751733045002249 0.0 0.9644831141440349 0.0 0.8332620551105426 0.0 0.9999999999998729 0.7599341086930713 0.0
0.4 0.0002123265416220914 0.0 -0.00033165914916927783 0.0 0.9362368144331938 0.0 0.8021789050654141 0.0 0.9999999999998991 0.7344921387232106 0.0
0.45 0.00019260390832467135 0.0 -0.0005296415578793098 0.0 0.9325477387801736 0.0 0.8032244991953524 0.0 0.999999999999886 0.727360523803659 0.0
0.5 0.0007406863706130893 0.0 -0.0011102368992974528 0.0 0.9264633259428114 0.0 0.7969501328431158 0.0 0.9999999999998563 0.7225900116397778 0.0
0.55 0.0003531888447952947 0.0 -0.00037749687453536714 0.0 0.8968842192117051 0.0 0.768519292936148 0.0 0.9999999999998824 0.691526807933725 0.0
0.6 0.001299004949396294 0.0 -0.0019445420071562399 0.0 0.90625805202561 5.1572137294989336e-5 0.7821787013593418 0.0 0.9999999999999193 0.700914389266435 1.6777163533481226e-5
0.65 0.0009809840383698503 0.0 -0.0009416925740814464 0.0 0.8690170582337923 0.0 0.7423996272224377 0.0 0.9999999999998802 0.6639221453139363 0.0
0.7 0.00151104113532786 0.0 -0.0021070138684901236 0.0 0.8704640111568153 0.00016074860749331116 0.7505330316080735 0.0 0.9999999999998748 0.6644252600233764 0.0
0.75 0.0018001727283585196 0.0 -0.001892300699714716 0.0 0.8487539776737004 0.0 0.7263370136999353 0.0 0.9999999999999016 0.6448691521374029 0.0
0.8 0.0015878646670505416 0.0 -0.0012610176465991272 0.0 0.8265562035535873 0.00015938364132614424 0.708654724708838 0.0 0.9999999999998663 0.6208374625278925 0.0
0.85 0.0024627272849337975 0.0 -0.0025721922167254983 0.0 0.8257165003692845 0.00010660229881360355 0.7095462463844926 0.0 0.9999999999998952 0.6240963611056124 0.000203050026129036
0.9 0.0022293793806878845 0.0 -0.0011942490810867398 0.0 0.787364009754694 9.436448777989031e-5 0.6707096546720591 0.0 0.9999999999999065 0.5835479294757845 0.0
0.95 0.0030191797611325366 0.0 -0.0028918466360016095 0.0 0.7908499640968498 0.0005344021723756821 0.6803660532422728 0.0 0.9999999999998926 0.5914114655916425 0.0003189655430171772
1.0 0.0027847919892226717 0.0 -0.0020080177021823344 0.0 0.758443997323616 1.531778279873749e-5 0.6448221092516919 0.0 0.9999999999999079 0.558745429949682 0.0
1.05 0.0037105029524266793 0.0 -0.0024248642662932684 0.0 0.7455864079565022 0.0009425214864939194 0.6383009289011646 0.0 0.9999999999999202 0.5479393546489142 0.0
1.1 0.0031949745738857438 0.0 -0.0024989350405362027 0.0 0.7336233347099242 9.472458208678215e-5 0.6258033573850075 0.0 0.9999999999999152 0.5399650411785409 0.0001526462286363572
1.15 0.004159372290738564 0.0 -0.002598909954225688 0.0 0.7002095659562348 0.0006043538104420126 0.5945942946837247 0.0 0.9999999999999933 0.5061429127308688 0.0
1.2 0.0048766918732411155 0.00034513123554062193 -0.003421505827433381 -0.0027646143096097227 0.7032556393109675 0.0014521652498609046 0.601483094927478 0.00027885084171013207 0.9999999999999853 0.5156972254195795 0.0009909799958822052
1.25 0.004118654115968573 0.0 -0.001911200156423006 0.0 0.6647495590515065 0.00019418775299697886 0.5612706523876215 0.0 0.999999999999988 0.4761978108523369 0.0
1.3 0.007606177661658851 0.0010433799871772537 -0.005226817005550521 -0.00494959856139213 0.6625913943843234 0.003206817380518726 0.5650463483445343 0.0008784999678453033 0.9999999999999837 0.47883008070422683 0.0004895430381758982
