0.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
0.05 0.9731961982404417 0.9732520903496078 0.9739911520017527 0.973196198240487 0.9732520903540214 0.9739911520017528 0.9731961982404417 0.9732520903496078 0.9739911520017527
0.1 0.9901858745173803 0.9903409710567069 0.9937745232609169 0.9901858745175255 0.990340971058825 0.9937745232609168 0.9901858745173803 0.9903409710567069 0.9937745232609169
0.15 0.9794970797060754 0.9796879669902512 0.9842785187007284 0.9794970797062768 0.9796879669936753 0.9842785187007282 0.9794970797060754 0.9796879669902512 0.9842785187007284
0.2 0.968265356516745 0.9685420149873594 0.9808107862073622 0.9682653565170937 0.9685420149910838 0.9808107862073622 0.968265356516745 0.9685420149873594 0.9808107862073622
0.25 0.9802466560554997 0.9805840313606006 0.9953851711365258 0.9802466560559449 0.9805840313622878 0.9953851711365258 0.9802466560554997 0.9805840313606006 0.9953851711365258
0.3 0.9481652386519137 0.9485769173739393 0.9723745819169463 0.9481652386524955 0.9485769173784112 0.9723745819169463 0.9481652386519137 0.9485769173739393 0.9723745819169463
0.35 0.9643659822638682 0.9648041963442918 0.9969016890374589 0.9643659822646025 0.9648041963452249 0.9969016890374589 0.9643659822638682 0.9648041963442918 0.9969016890374589
0.4 0.9365612890291519 0.9371454452742317 0.975546349284091 0.9365612890299945 0.9371454452784509 0.975546349284091 0.9365612890291519 0.9371454452742317 0.975546349284091
0.45 0.9328973440870014 0.9334255061733802 0.9868825738057011 0.932897344088025 0.9334255061761545 0.986882573805701 0.9328973440870014 0.9334255061733802 0.9868825738057011
0.5 0.9269139967256043 0.9276183989816902 0.9865025761669118 0.9269139967267389 0.9276183989847573 0.9865025761669118 0.9269139967256043 0.9276183989816902 0.9865025761669118
0.55 0.8979629151321247 0.8986772524436749 0.9741070638218334 0.8979629151334169 0.8986772524477973 0.9741070638218334 0.8979629151321247 0.8986772524436749 0.9741070638218334
0.6 0.9069990383441109 0.9077069051097784 0.9936052340219048 0.9069990383455447 0.9077069051114834 0.9936052340219049 0.9069990383441109 0.9077069051097784 0.9936052340219048
0.65 0.870732286500489 0.8717050565235359 0.9700533744478598 0.8707322865020365 0.8717050565280753 0.9700533744478599 0.870732286500489 0.8717050565235359 0.9700533744478598
0.7 0.8719617288253221 0.8726859412478591 0.9886031277744183 0.8719617288270257 0.872685941250067 0.9886031277744182 0.8719617288253221 0.8726859412478591 0.9886031277744183
0.75 0.8509527057461777 0.8520592059608342 0.9774847765832754 0.8509527057479839 0.8520592059648233 0.9774847765832755 0.8509527057461777 0.8520592059608342 0.9774847765832754
0.8 0.8293010492429015 0.830247750559017 0.975129605746664 0.8293010492448234 0.8302477505626765 0.975129605746664 0.8293010492429015 0.830247750559017 0.975129605746664
0.85 0.8283747081076918 0.8293924700483077 0.9871799076832818 0.8283747081097446 0.829392470051155 0.9871799076832818 0.8283747081076918 0.8293924700483077 0.9871799076832818
0.9 0.7913460495610126 0.7926672286715007 0.9654766341566813 0.7913460495631276 0.7926672286760184 0.9654766341566813 0.7913460495610126 0.7926672286715007 0.9654766341566813
0.95 0.7941751068791263 0.7950970064867743 0.987141811297413 0.7941751068813738 0.7950970064890968 0.987141811297413 0.7941751068791263 0.7950970064867743 0.987141811297413
1.0 0.7632968704756922 0.7648302592187307 0.9680270171804395 0.7632968704779969 0.7648302592232051 0.9680270171804394 0.7632968704756922 0.7648302592187307 0.9680270171804395
1.05 0.7500862444527974 0.7512150002754863 0.9749831502734049 0.7500862444551736 0.7512150002787238 0.9749831502734049 0.7500862444527974 0.7512150002754863 0.9749831502734049
1.1 0.7390593324892685 0.7404593461559975 0.9783626847513234 0.7390593324917516 0.7404593461596644 0.9783626847513234 0.7390593324892685 0.7404593461559975 0.9783626847513234
1.15 0.7066176676417668 0.7082313159124545 0.9607977919003087 0.7066176676442375 0.7082313159167037 0.9607977919003087 0.7066176676417668 0.7082313159124545 0.9607977919003087
1.2 0.7083632697830254 0.7095345816980484 0.9834217554109476 0.7083632697856288 0.7095345817008188 0.9834217554109477 0.7083632697830254 0.7095345816980484 0.9834217554109476
1.25 0.6726590308096687 0.6746266242104786 0.9570457362189707 0.6726590308122429 0.6746266242150636 0.9570457362189707 0.6726590308096687 0.6746266242104786 0.9570457362189707
1.3 0.6675159101872833 0.6688042772449183 0.9747854676854002 0.6675159101899262 0.6688042772478272 0.9747854676854003 0.6675159101872833 0.6688042772449183 0.9747854676854002
1.35 0.6471591469461953 0.649028785945359 0.9656445324263244 0.6471591469488834 0.649028785949497 0.9656445324263243 0.6471591469461953 0.649028785945359 0.9656445324263244
